run_id,plan_found,plan_cost,plan_length,num_actions_generated,num_evals,num_get_actions_calls,num_goal_tests,num_states_generated,search_time_seconds,num_iterations,num_search_steps
37,true,381.0,381,2131,1085,727,728,1083,0.0003,2,1085
38,true,202.0,202,178661,117526,60993,60994,117525,0.0273,1,117526
39,true,381.0,381,533198,350894,182011,182012,350893,0.0813,1,350894
40,true,327.0,327,1013282,670945,342090,342091,670942,0.156,3,670945
41,true,306.0,306,4928,3019,1683,1684,3017,0.0007,2,3019
42,true,486.0,486,7591,4647,2560,2561,4645,0.0011,2,4647
43,true,362.0,362,793198,527531,265401,265402,527529,0.1233,2,527531
44,true,251.0,251,21969,14317,7468,7469,14316,0.0033,1,14317
45,true,262.0,262,11902,7536,4166,4167,7534,0.0018,2,7536
46,true,383.0,383,2963,1661,999,1000,1660,0.0004,1,1661
47,true,110.0,110,18566,12185,6310,6311,12184,0.0028,1,12185
48,true,223.0,223,10463,6772,3531,3532,6770,0.0016,2,6772
49,true,442.0,442,41440,27037,14064,14065,27036,0.0064,1,27037
50,true,442.0,442,14048,8793,4898,4899,8791,0.0021,2,8793
51,true,398.0,398,5202,3115,1786,1787,3114,0.0007,1,3115
52,true,244.0,244,281906,184037,97700,97701,184036,0.043,1,184037
53,true,362.0,362,18614,12080,6278,6279,12078,0.0028,2,12080
54,true,283.0,283,4466,2737,1501,1502,2734,0.0006,3,2737
55,true,273.0,273,16263,10586,5475,5476,10584,0.0025,2,10586
56,true,281.0,281,40635,26648,13775,13776,26646,0.0062,2,26648
57,true,324.0,324,91814,60148,31440,31441,60147,0.014,1,60148
58,true,407.0,407,337736,221593,115826,115827,221590,0.0519,3,221593
59,true,322.0,322,18265,11803,6229,6230,11802,0.0027,1,11803
60,true,385.0,385,27190,17703,9165,9166,17702,0.0041,1,17703
61,true,296.0,296,2077,1146,708,709,1144,0.0003,2,1146
62,true,480.0,480,111091,72809,37921,37922,72808,0.017,1,72809
63,true,221.0,221,1595,875,540,541,873,0.0002,2,875
64,true,379.0,379,414790,272626,141862,141863,272625,0.0638,1,272626
65,true,383.0,383,25518,16323,8877,8878,16322,0.0038,1,16323
66,true,286.0,286,5102,3129,1740,1741,3128,0.0008,1,3129
67,true,271.0,271,221467,145730,75515,75516,145728,0.0339,2,145730
68,true,320.0,320,1456478,968087,488156,488157,968086,0.2255,1,968087
69,true,366.0,366,133154,86249,46614,46615,86248,0.0201,1,86249
70,true,425.0,425,5579,3351,1893,1894,3350,0.0008,1,3351
71,true,430.0,430,277107,180687,96082,96083,180686,0.0422,1,180687
72,true,383.0,383,2063,1047,703,704,1046,0.0003,1,1047
73,true,361.0,361,457808,304408,153139,153140,304406,0.071,2,304408
74,true,328.0,328,225990,146681,79056,79057,146677,0.0342,4,146681
75,true,303.0,303,29493,19361,9924,9925,19360,0.0046,1,19361
76,true,268.0,268,3916,2399,1311,1312,2398,0.0006,1,2399
77,true,240.0,240,2052,1163,693,694,1162,0.0003,1,1163
78,true,242.0,242,22134,14314,7657,7658,14312,0.0034,2,14314
79,true,358.0,358,851128,559951,290900,290901,559950,0.1306,1,559951
80,true,238.0,238,29574,19251,10123,10124,19250,0.0045,1,19251
81,true,221.0,221,1156,601,395,396,600,0.0001,1,601
82,true,440.0,440,24075,15629,8121,8122,15628,0.0036,1,15629
83,true,487.0,487,4155,2341,1431,1432,2339,0.0006,2,2341
84,true,256.0,256,703261,461692,241385,241386,461690,0.1075,2,461692
85,true,225.0,225,4184,2572,1449,1450,2569,0.0006,3,2572
86,true,282.0,282,1119010,735623,383158,383159,735621,0.1714,2,735623
87,true,367.0,367,39515,25764,13462,13463,25763,0.006,1,25764
88,true,322.0,322,16582,10757,5577,5578,10754,0.0025,3,10757
89,true,342.0,342,350918,230896,119763,119764,230894,0.0534,2,230896
90,true,457.0,457,2193,1071,749,750,1070,0.0003,1,1071
91,true,402.0,402,198286,130004,67963,67964,130003,0.0303,1,130004
92,true,444.0,444,2235,1119,768,769,1117,0.0003,2,1119
93,true,367.0,367,3312,1901,1127,1128,1900,0.0004,1,1901
94,true,340.0,340,4917,2989,1690,1691,2987,0.0007,2,2989
95,true,286.0,286,9487,6063,3191,3192,6062,0.0014,1,6063
96,true,408.0,408,93733,61422,31986,31987,61420,0.0144,2,61422
97,true,390.0,390,27959,18361,9302,9303,18359,0.0043,2,18361
98,true,289.0,289,2572,1481,874,875,1480,0.0004,1,1481
99,true,362.0,362,61444,40211,20953,20954,40209,0.0094,2,40211
100,true,428.0,428,14006,8743,4887,4888,8741,0.002,2,8743
