run_id,plan_found,plan_cost,plan_length,num_actions_generated,num_evals,num_get_actions_calls,num_goal_tests,num_states_generated,search_time_seconds,num_reexpansions,num_reopenings,num_search_steps
1,true,67.0,67,3602,2334,1234,1235,3602,0.0025,0,0,1235
2,true,59.0,59,1394,899,483,484,1394,0.0011,0,0,484
3,true,39.0,39,327,217,112,113,327,0.0002,0,0,113
4,true,66.0,66,7743,4946,2689,2690,7743,0.0059,0,0,2690
5,true,57.0,57,11541,7378,4004,4005,11541,0.0082,0,0,4005
6,true,79.0,79,3106,2012,1085,1086,3106,0.0018,0,0,1086
7,true,66.0,66,6341,4085,2181,2182,6341,0.0038,0,0,2182
8,true,47.0,47,312,206,107,108,312,0.0002,0,0,108
9,true,58.0,58,5062,3240,1745,1746,5062,0.0027,0,0,1746
10,true,84.0,84,4663,2997,1600,1601,4663,0.0024,0,0,1601
11,true,40.0,40,2110,1367,723,724,2110,0.0011,0,0,724
12,true,75.0,75,6141,3942,2132,2133,6141,0.0032,0,0,2133
13,true,58.0,58,8779,5661,3020,3021,8779,0.0048,0,0,3021
14,true,78.0,78,1638,1068,565,566,1638,0.0008,0,0,566
15,true,62.0,62,6679,4323,2299,2300,6679,0.0036,0,0,2300
16,true,44.0,44,819,528,288,289,819,0.0004,0,0,289
17,true,75.0,75,2588,1667,906,907,2588,0.0013,0,0,907
18,true,54.0,54,1054,683,368,369,1054,0.0005,0,0,369
19,true,61.0,61,790,515,272,273,790,0.0004,0,0,273
20,true,63.0,63,1787,1143,623,624,1787,0.0009,0,0,624
21,true,48.0,48,999,653,345,346,999,0.0005,0,0,346
22,true,53.0,53,1673,1082,576,577,1673,0.0008,0,0,577
23,true,56.0,56,1001,649,343,344,1001,0.0005,0,0,344
24,true,40.0,40,1633,1066,556,557,1633,0.0008,0,0,557
25,true,56.0,56,703,462,239,240,703,0.0003,0,0,240
26,true,79.0,79,2143,1397,735,736,2143,0.0011,0,0,736
27,true,66.0,66,5097,3283,1760,1761,5097,0.0028,0,0,1761
28,true,83.0,83,4280,2764,1477,1478,4280,0.0023,0,0,1478
29,true,70.0,70,2742,1780,937,938,2742,0.0014,0,0,938
30,true,52.0,52,747,483,257,258,747,0.0004,0,0,258
31,true,72.0,72,3342,2156,1159,1160,3342,0.0017,0,0,1160
32,true,63.0,63,8065,5176,2780,2781,8065,0.0044,0,0,2781
33,true,35.0,35,2792,1798,961,962,2792,0.0015,0,0,962
34,true,70.0,70,2349,1526,801,802,2349,0.0012,0,0,802
35,true,55.0,55,2670,1725,921,922,2670,0.0013,0,0,922
36,true,48.0,48,2763,1791,945,946,2763,0.0014,0,0,946
37,true,59.0,59,1385,894,487,488,1385,0.0007,0,0,488
38,true,36.0,36,2116,1359,726,727,2116,0.001,0,0,727
39,true,63.0,63,2768,1784,955,956,2768,0.0014,0,0,956
40,true,63.0,63,2836,1838,967,968,2836,0.0015,0,0,968
41,true,64.0,64,7045,4542,2423,2424,7045,0.0037,0,0,2424
42,true,76.0,76,3794,2431,1316,1317,3794,0.002,0,0,1317
43,true,54.0,54,997,657,337,338,997,0.0005,0,0,338
44,true,47.0,47,3769,2446,1293,1294,3769,0.0019,0,0,1294
45,true,52.0,52,720,469,247,248,720,0.0004,0,0,248
46,true,79.0,79,3550,2282,1234,1235,3550,0.0018,0,0,1235
47,true,36.0,36,1567,1011,538,539,1567,0.0008,0,0,539
48,true,51.0,51,15934,10164,5514,5515,15934,0.009,0,0,5515
49,true,68.0,68,1164,754,400,401,1164,0.0006,0,0,401
50,true,84.0,84,2184,1391,769,770,2184,0.0011,0,0,770
51,true,74.0,74,3723,2402,1278,1279,3723,0.002,0,0,1279
52,true,56.0,56,2120,1367,735,736,2120,0.0012,0,0,736
53,true,68.0,68,1805,1178,616,617,1805,0.0009,0,0,617
54,true,57.0,57,2458,1595,836,837,2458,0.0012,0,0,837
55,true,63.0,63,16654,10658,5782,5783,16654,0.0097,0,0,5783
56,true,43.0,43,1141,744,388,389,1141,0.0006,0,0,389
57,true,56.0,56,14308,9151,4949,4950,14308,0.0082,0,0,4950
58,true,73.0,73,2957,1911,1016,1017,2957,0.0015,0,0,1017
59,true,64.0,64,7130,4587,2449,2450,7130,0.0038,0,0,2450
60,true,61.0,61,3289,2123,1133,1134,3289,0.0017,0,0,1134
61,true,58.0,58,1147,745,398,399,1147,0.0006,0,0,399
62,true,60.0,60,3290,2125,1137,1138,3290,0.0017,0,0,1138
63,true,45.0,45,2320,1507,792,793,2320,0.0012,0,0,793
64,true,79.0,79,5137,3302,1771,1772,5137,0.0027,0,0,1772
65,true,59.0,59,479,314,167,168,479,0.0002,0,0,168
66,true,54.0,54,866,557,303,304,866,0.0004,0,0,304
67,true,49.0,49,6744,4329,2329,2330,6744,0.0036,0,0,2330
68,true,60.0,60,2493,1616,855,856,2493,0.0012,0,0,856
69,true,74.0,74,3396,2169,1182,1183,3396,0.0017,0,0,1183
70,true,63.0,63,1428,933,491,492,1428,0.0007,0,0,492
71,true,78.0,78,1064,690,371,372,1064,0.0005,0,0,372
72,true,45.0,45,604,396,207,208,604,0.0003,0,0,208
73,true,57.0,57,2469,1596,848,849,2469,0.0012,0,0,849
74,true,74.0,74,1626,1043,567,568,1626,0.0008,0,0,568
75,true,53.0,53,3036,1960,1048,1049,3036,0.0016,0,0,1049
76,true,62.0,62,1186,758,416,417,1186,0.0006,0,0,417
77,true,38.0,38,654,432,221,222,654,0.0003,0,0,222
78,true,42.0,42,1560,1015,527,528,1560,0.0008,0,0,528
79,true,76.0,76,9849,6320,3410,3411,9849,0.0054,0,0,3411
80,true,38.0,38,1814,1177,624,625,1814,0.0009,0,0,625
81,true,45.0,45,1383,894,474,475,1383,0.0007,0,0,475
82,true,80.0,80,815,525,287,288,815,0.0004,0,0,288
83,true,67.0,67,4003,2580,1385,1386,4003,0.002,0,0,1386
84,true,52.0,52,2577,1634,889,890,2577,0.0013,0,0,890
