run_id,plan_found,plan_cost,plan_length,num_actions_generated,num_evals,num_get_actions_calls,num_goal_tests,num_states_generated,search_time_seconds,num_reexpansions,num_reopenings,num_search_steps
91,true,90.0,90,3732,2403,1279,1280,3732,0.0019,0,0,1280
92,true,86.0,86,646,429,219,220,646,0.0003,0,0,220
93,true,75.0,75,6548,4172,2262,2263,6548,0.0034,0,0,2263
94,true,60.0,60,592,384,206,207,592,0.0003,0,0,207
95,true,44.0,44,1839,1194,627,628,1839,0.0009,0,0,628
96,true,84.0,84,3900,2503,1347,1348,3900,0.0019,0,0,1348
97,true,90.0,90,3833,2468,1316,1317,3833,0.002,0,0,1317
98,true,67.0,67,1867,1191,652,653,1867,0.0009,0,0,653
99,true,74.0,74,3648,2340,1257,1258,3648,0.0017,0,0,1258
100,true,62.0,62,1205,781,413,414,1205,0.0006,0,0,414
