run_id,plan_found,plan_cost,plan_length,num_actions_generated,num_evals,num_get_actions_calls,num_goal_tests,num_states_generated,search_time_seconds,num_reexpansions,num_reopenings,num_search_steps
1,true,61.0,61,4842,3105,1659,1660,4842,0.0028,166,168,1660
2,true,59.0,59,1401,902,485,486,1401,0.001,2,2,486
3,true,39.0,39,327,217,112,113,327,0.0002,0,0,113
4,true,70.0,70,3722,2369,1304,1305,3722,0.0021,86,86,1305
5,true,55.0,55,9355,5912,3209,3210,9355,0.0064,1011,1011,3210
6,true,79.0,79,3389,2195,1180,1181,3389,0.0023,45,45,1181
7,true,66.0,66,9254,5919,3180,3181,9254,0.006,280,280,3181
8,true,47.0,47,312,206,107,108,312,0.0002,0,0,108
9,true,54.0,54,2067,1332,712,713,2067,0.0012,27,27,713
10,true,84.0,84,6128,3919,2106,2107,6128,0.0036,135,135,2107
11,true,50.0,50,2487,1598,854,855,2487,0.0013,80,82,855
12,true,75.0,75,2578,1657,890,891,2578,0.0013,61,61,891
13,true,58.0,58,3318,2132,1145,1146,3318,0.0017,182,182,1146
14,true,78.0,78,2460,1591,846,847,2460,0.0012,73,73,847
15,true,70.0,70,3543,2288,1222,1223,3543,0.0018,95,95,1223
16,true,44.0,44,901,576,317,318,901,0.0005,14,14,318
17,true,71.0,71,3779,2444,1299,1300,3779,0.0019,131,131,1300
18,true,54.0,54,1066,687,373,374,1066,0.0005,5,5,374
19,true,61.0,61,790,515,272,273,790,0.0004,0,0,273
20,true,63.0,63,1993,1269,694,695,1993,0.001,42,42,695
21,true,48.0,48,6593,4225,2256,2257,6593,0.0035,466,466,2257
22,true,49.0,49,1801,1151,621,622,1801,0.0009,51,53,622
23,true,56.0,56,1233,791,421,422,1233,0.0006,39,39,422
24,true,50.0,50,2182,1411,745,746,2182,0.0011,70,70,746
25,true,56.0,56,803,525,272,273,803,0.0004,20,20,273
26,true,79.0,79,4018,2598,1371,1372,4018,0.002,140,140,1372
27,true,60.0,60,5305,3394,1830,1831,5305,0.0027,117,117,1831
28,true,77.0,77,3613,2334,1239,1240,3613,0.0018,99,99,1240
29,true,72.0,72,3583,2325,1223,1224,3583,0.0018,198,198,1224
30,true,52.0,52,747,483,257,258,747,0.0004,0,0,258
31,true,72.0,72,6221,3981,2138,2139,6221,0.0032,230,230,2139
32,true,57.0,57,6508,4163,2239,2240,6508,0.0033,431,431,2240
33,true,35.0,35,3643,2342,1245,1246,3643,0.0019,92,92,1246
34,true,70.0,70,2354,1525,803,804,2354,0.0012,7,7,804
35,true,55.0,55,3590,2301,1240,1241,3590,0.0018,98,98,1241
36,true,48.0,48,3818,2440,1310,1311,3818,0.0019,150,150,1311
37,true,59.0,59,1396,891,491,492,1396,0.0007,30,30,492
38,true,36.0,36,2290,1464,784,785,2290,0.0011,21,21,785
39,true,63.0,63,5004,3165,1719,1720,5004,0.0025,408,408,1720
40,true,63.0,63,4851,3100,1648,1649,4851,0.0025,249,249,1649
41,true,62.0,62,6608,4227,2268,2269,6608,0.0035,150,150,2269
42,true,74.0,74,3973,2535,1371,1372,3973,0.002,158,158,1372
43,true,54.0,54,2382,1542,801,802,2382,0.0011,362,379,802
44,true,53.0,53,3970,2557,1358,1359,3970,0.002,120,120,1359
45,true,52.0,52,769,501,263,264,769,0.0004,10,10,264
46,true,73.0,73,3747,2401,1301,1302,3747,0.0019,85,85,1302
47,true,36.0,36,1583,1018,544,545,1583,0.0008,7,7,545
48,true,45.0,45,9795,6161,3373,3374,9795,0.0051,705,705,3374
49,true,68.0,68,1214,787,416,417,1214,0.0006,3,3,417
50,true,84.0,84,4639,2958,1613,1614,4639,0.0023,223,223,1614
51,true,70.0,70,5467,3516,1879,1880,5467,0.0028,276,276,1880
52,true,56.0,56,1331,859,457,458,1331,0.0007,23,23,458
53,true,68.0,68,3407,2184,1171,1172,3407,0.0017,117,117,1172
54,true,57.0,57,3784,2438,1275,1276,3784,0.0018,237,237,1276
55,true,61.0,61,16423,10373,5692,5693,16423,0.009,1146,1146,5693
56,true,59.0,59,1442,938,487,488,1442,0.0007,99,99,488
57,true,68.0,68,12554,7999,4321,4322,12554,0.0069,575,577,4322
58,true,73.0,73,3213,2069,1102,1103,3213,0.0017,37,37,1103
59,true,64.0,64,17381,10982,5976,5977,17381,0.009,2773,2794,5977
60,true,61.0,61,3855,2473,1326,1327,3855,0.002,50,50,1327
61,true,58.0,58,1203,782,416,417,1203,0.0006,11,11,417
62,true,60.0,60,5555,3559,1911,1912,5555,0.0029,322,323,1912
63,true,47.0,47,2422,1567,827,828,2422,0.0013,24,24,828
64,true,79.0,79,6368,4063,2191,2192,6368,0.0033,216,216,2192
65,true,59.0,59,479,314,167,168,479,0.0002,0,0,168
66,true,54.0,54,927,595,324,325,927,0.0005,12,12,325
67,true,59.0,59,4764,3047,1650,1651,4764,0.0025,166,166,1651
68,true,60.0,60,2311,1493,790,791,2311,0.0011,42,47,791
69,true,70.0,70,2343,1501,814,815,2343,0.0012,55,56,815
70,true,63.0,63,1606,1048,551,552,1606,0.0008,34,34,552
71,true,78.0,78,1142,739,397,398,1142,0.0006,14,14,398
72,true,45.0,45,622,404,214,215,622,0.0003,3,3,215
73,true,57.0,57,2561,1647,880,881,2561,0.0013,24,24,881
74,true,74.0,74,1752,1110,614,615,1752,0.0009,21,21,615
75,true,53.0,53,4485,2868,1546,1547,4485,0.0023,143,143,1547
76,true,62.0,62,1186,758,416,417,1186,0.0006,0,0,417
77,true,38.0,38,654,432,221,222,654,0.0003,0,0,222
78,true,42.0,42,2014,1305,678,679,2014,0.001,13,13,679
79,true,76.0,76,12695,8055,4397,4398,12695,0.0069,645,645,4398
80,true,38.0,38,1938,1249,666,667,1938,0.0009,28,31,667
81,true,45.0,45,1480,947,506,507,1480,0.0007,18,18,507
82,true,80.0,80,815,525,287,288,815,0.0004,0,0,288
83,true,67.0,67,6623,4232,2295,2296,6623,0.0035,295,295,2296
84,true,52.0,52,1999,1267,688,689,1999,0.001,11,11,689
85,true,51.0,51,2365,1528,802,803,2365,0.0012,110,113,803
86,true,56.0,56,4067,2596,1395,1396,4067,0.0021,69,69,1396
87,true,61.0,61,2454,1584,839,840,2454,0.0012,81,81,840
88,true,74.0,74,13491,8643,4620,4621,13491,0.0072,872,876,4621
89,true,72.0,72,9411,5973,3234,3235,9411,0.0048,753,753,3235
90,true,73.0,73,1715,1103,589,590,1715,0.0009,4,4,590
91,true,78.0,78,6903,4413,2365,2366,6903,0.0036,265,265,2366
92,true,72.0,72,1570,1028,537,538,1570,0.0008,19,19,538
93,true,51.0,51,9906,6193,3424,3425,9906,0.0051,799,801,3425
94,true,60.0,60,711,463,246,247,711,0.0003,5,5,247
95,true,42.0,42,2763,1770,943,944,2763,0.0014,103,103,944
96,true,62.0,62,6513,4174,2229,2230,6513,0.0034,397,397,2230
97,true,74.0,74,6497,4139,2250,2251,6497,0.0034,312,312,2251
98,true,57.0,57,2107,1348,737,738,2107,0.0011,7,7,738
99,true,68.0,68,7026,4459,2426,2427,7026,0.0036,389,389,2427
100,true,56.0,56,2057,1324,716,717,2057,0.001,8,8,717
