run_id,plan_found,plan_cost,plan_length,num_actions_generated,num_evals,num_get_actions_calls,num_goal_tests,num_states_generated,search_time_seconds,num_reexpansions,num_reopenings,num_search_steps
1,true,77.0,77,1782,1160,606,607,1782,0.001,8,8,607
2,true,85.0,85,4412,2823,1502,1503,4412,0.0023,301,301,1503
3,true,39.0,39,476,312,163,164,476,0.0002,20,20,164
4,true,74.0,74,4339,2784,1479,1480,4339,0.0022,18,18,1480
5,true,67.0,67,5893,3747,2022,2023,5893,0.003,326,326,2023
6,true,69.0,69,1257,801,432,433,1257,0.0006,39,39,433
7,true,76.0,76,1201,779,418,419,1201,0.0006,13,13,419
8,true,47.0,47,310,205,106,107,310,0.0001,0,0,107
9,true,60.0,60,4470,2838,1549,1550,4470,0.0022,63,63,1550
10,true,92.0,92,1255,811,438,439,1255,0.0006,1,1,439
11,true,64.0,64,3156,2023,1084,1085,3156,0.0016,32,32,1085
12,true,85.0,85,2560,1649,880,881,2560,0.0012,11,11,881
13,true,76.0,76,3183,2042,1088,1089,3183,0.0015,104,105,1089
14,true,98.0,98,9861,6250,3402,3403,9861,0.0052,353,353,3403
15,true,74.0,74,1578,1014,546,547,1578,0.0008,29,29,547
16,true,60.0,60,2389,1538,820,821,2389,0.0011,20,20,821
17,true,91.0,91,2853,1831,984,985,2853,0.0013,119,119,985
18,true,68.0,68,1424,913,495,496,1424,0.0007,3,3,496
19,true,61.0,61,1535,992,531,532,1535,0.0007,34,34,532
20,true,87.0,87,3633,2321,1252,1253,3633,0.0017,25,25,1253
21,true,66.0,66,2246,1451,761,762,2246,0.0011,16,16,762
22,true,63.0,63,2190,1408,758,759,2190,0.001,20,20,759
23,true,56.0,56,856,555,292,293,856,0.0004,14,14,293
24,true,62.0,62,2840,1848,956,957,2840,0.0013,172,172,957
25,true,56.0,56,894,581,304,305,894,0.0004,0,0,305
26,true,95.0,95,3381,2174,1154,1155,3381,0.0016,80,80,1155
27,true,76.0,76,1965,1266,679,680,1965,0.0009,49,49,680
28,true,103.0,103,4603,2945,1587,1588,4603,0.0023,171,173,1588
29,true,94.0,94,1488,970,506,507,1488,0.0007,20,20,507
30,true,52.0,52,903,585,308,309,903,0.0004,0,0,309
31,true,68.0,68,868,566,302,303,868,0.0004,0,0,303
32,true,69.0,69,5760,3673,1988,1989,5760,0.0028,227,227,1989
33,true,75.0,75,8314,5327,2843,2844,8314,0.0043,234,234,2844
34,true,64.0,64,1254,814,431,432,1254,0.0006,14,14,432
35,true,55.0,55,577,376,199,200,577,0.0003,0,0,200
36,true,48.0,48,4008,2555,1366,1367,4008,0.0019,155,169,1367
37,true,73.0,73,1750,1140,599,600,1750,0.0008,65,65,600
38,true,40.0,40,1392,894,474,475,1392,0.0006,45,45,475
39,true,87.0,87,6078,3880,2081,2082,6078,0.003,247,247,2082
40,true,71.0,71,5194,3322,1773,1774,5194,0.0026,127,127,1774
41,true,84.0,84,5076,3244,1751,1752,5076,0.0024,232,232,1752
42,true,74.0,74,4069,2611,1386,1387,4069,0.002,18,18,1387
43,true,60.0,60,1845,1204,616,617,1845,0.0008,249,249,617
44,true,63.0,63,2581,1668,878,879,2581,0.0012,10,10,879
45,true,52.0,52,792,515,268,269,792,0.0004,17,17,269
46,true,79.0,79,2440,1566,847,848,2440,0.0012,6,6,848
47,true,40.0,40,1147,740,389,390,1147,0.0005,6,6,390
48,true,59.0,59,11640,7354,3999,4000,11640,0.0058,1066,1072,4000
49,true,80.0,80,2372,1520,820,821,2372,0.0012,49,49,821
50,true,104.0,104,7226,4624,2496,2497,7226,0.0037,267,267,2497
51,true,72.0,72,2252,1450,769,770,2252,0.0011,12,12,770
52,true,58.0,58,1824,1170,629,630,1824,0.0009,46,46,630
53,true,86.0,86,7321,4692,2512,2513,7321,0.0036,367,367,2513
54,true,73.0,73,3072,1978,1047,1048,3072,0.0015,105,105,1048
55,true,79.0,79,11544,7289,3965,3966,11544,0.0056,1210,1210,3966
56,true,61.0,61,1628,1059,548,549,1628,0.0008,71,78,549
57,true,86.0,86,6700,4273,2297,2298,6700,0.0033,250,250,2298
58,true,73.0,73,2138,1380,730,731,2138,0.0011,15,15,731
59,true,84.0,84,2668,1718,913,914,2668,0.0013,113,113,914
60,true,77.0,77,6445,4105,2233,2234,6445,0.0032,278,295,2234
61,true,82.0,82,1237,807,418,419,1237,0.0006,11,11,419
62,true,100.0,100,6478,4125,2236,2237,6478,0.0034,219,219,2237
63,true,67.0,67,3806,2438,1307,1308,3806,0.0019,13,13,1308
64,true,81.0,81,1025,673,351,352,1025,0.0005,3,3,352
65,true,75.0,75,3459,2227,1179,1180,3459,0.0018,94,94,1180
66,true,54.0,54,996,635,352,353,996,0.0005,0,0,353
67,true,71.0,71,2062,1327,706,707,2062,0.001,10,10,707
68,true,86.0,86,3059,1976,1050,1051,3059,0.0015,59,59,1051
69,true,96.0,96,2332,1507,805,806,2332,0.0011,29,29,806
70,true,87.0,87,5310,3402,1800,1801,5310,0.0026,283,283,1801
71,true,84.0,84,1363,883,471,472,1363,0.0006,18,18,472
72,true,63.0,63,939,607,324,325,939,0.0005,1,1,325
73,true,69.0,69,4183,2659,1446,1447,4183,0.0021,30,30,1447
74,true,74.0,74,1723,1089,606,607,1723,0.0009,19,19,607
75,true,69.0,69,10318,6550,3551,3552,10318,0.0052,474,474,3552
76,true,68.0,68,1130,722,397,398,1130,0.0005,0,0,398
77,true,38.0,38,988,645,338,339,988,0.0005,34,34,339
78,true,50.0,50,4070,2614,1381,1382,4070,0.002,104,104,1382
79,true,82.0,82,4918,3136,1691,1692,4918,0.0024,49,49,1692
80,true,50.0,50,1889,1214,652,653,1889,0.0009,4,4,653
81,true,73.0,73,3548,2274,1222,1223,3548,0.0017,29,29,1223
82,true,108.0,108,5245,3362,1791,1792,5245,0.0026,93,93,1792
83,true,89.0,89,3694,2365,1271,1272,3694,0.0017,208,208,1272
84,true,68.0,68,2011,1289,690,691,2011,0.001,19,19,691
85,true,59.0,59,2113,1365,724,725,2113,0.001,26,26,725
86,true,58.0,58,1467,952,500,501,1467,0.0007,4,4,501
87,true,75.0,75,3677,2340,1276,1277,3677,0.0017,147,147,1277
88,true,82.0,82,1004,649,350,351,1004,0.0005,0,0,351
89,true,74.0,74,2233,1419,776,777,2233,0.001,63,63,777
90,true,89.0,89,1753,1129,602,603,1753,0.0009,5,5,603
91,true,86.0,86,2862,1835,983,984,2862,0.0014,80,80,984
92,true,86.0,86,646,429,219,220,646,0.0003,0,0,220
93,true,71.0,71,7324,4644,2513,2514,7324,0.0036,474,474,2514
94,true,60.0,60,795,515,275,276,795,0.0004,18,18,276
95,true,42.0,42,2230,1436,756,757,2230,0.0011,68,68,757
96,true,84.0,84,4575,2938,1576,1577,4575,0.0022,89,89,1577
97,true,90.0,90,4276,2742,1467,1468,4276,0.0021,48,48,1468
98,true,73.0,73,5453,3486,1872,1873,5453,0.0026,376,376,1873
99,true,74.0,74,4058,2600,1393,1394,4058,0.0019,71,71,1394
100,true,62.0,62,1221,790,418,419,1221,0.0006,2,2,419
