run_id,plan_found,plan_cost,plan_length,num_actions_generated,num_evals,num_get_actions_calls,num_goal_tests,num_states_generated,search_time_seconds,num_reexpansions,num_reopenings,num_search_steps
86,true,30.0,30,7486,4724,2622,2623,7486,0.0048,0,0,2623
87,true,37.0,37,80990,49570,28505,28506,80990,0.0566,0,0,28506
88,true,36.0,36,66961,41428,23490,23491,66961,0.0462,0,0,23491
89,true,36.0,36,69038,42422,24434,24435,69038,0.0464,0,0,24435
90,true,43.0,43,643355,384215,230200,230201,643355,0.5371,0,0,230201
91,true,38.0,38,88306,54004,31528,31529,88306,0.0626,0,0,31529
92,true,40.0,40,214005,130648,76000,76001,214005,0.16,0,0,76001
93,true,29.0,29,795,511,278,279,795,0.0005,0,0,279
94,true,36.0,36,81361,49801,28681,28682,81361,0.0554,0,0,28682
95,true,30.0,30,20922,12958,7354,7355,20922,0.0137,0,0,7355
96,true,36.0,36,22048,13556,7920,7921,22048,0.0141,0,0,7921
97,true,34.0,34,10641,6669,3791,3792,10641,0.0066,0,0,3792
98,true,31.0,31,28354,17493,10029,10030,28354,0.0191,0,0,10030
99,true,38.0,38,129996,79157,46079,46080,129996,0.0916,0,0,46080
100,true,36.0,36,60771,37062,21628,21629,60771,0.0421,0,0,21629
