run_id,plan_found,plan_cost,plan_length,num_actions_generated,num_evals,num_get_actions_calls,num_goal_tests,num_states_generated,search_time_seconds,num_reexpansions,num_reopenings,num_search_steps
87,true,43.0,43,5771,3657,1989,1990,5771,0.0029,75,75,1990
88,true,38.0,38,5693,3622,1994,1995,5693,0.0027,70,70,1995
89,true,40.0,40,8207,5171,2863,2864,8207,0.0041,106,106,2864
90,true,45.0,45,1630,1049,571,572,1630,0.0008,10,10,572
91,true,50.0,50,62715,39291,22014,22015,62715,0.0371,1107,1107,22015
92,true,52.0,52,37818,23931,13171,13172,37818,0.0215,652,652,13172
93,true,39.0,39,3168,2035,1102,1103,3168,0.0017,18,18,1103
94,true,42.0,42,18598,11561,6518,6519,18598,0.0098,359,359,6519
95,true,32.0,32,4339,2754,1492,1493,4339,0.0022,108,108,1493
96,true,40.0,40,5663,3611,1995,1996,5663,0.0029,73,73,1996
97,true,38.0,38,753,491,257,258,753,0.0003,18,18,258
98,true,39.0,39,4425,2802,1555,1556,4425,0.0023,24,24,1556
99,true,42.0,42,24711,15590,8645,8646,24711,0.0135,577,587,8646
100,true,44.0,44,10567,6696,3697,3698,10567,0.0055,366,368,3698
