run_id,plan_found,plan_cost,plan_length,num_actions_generated,num_evals,num_get_actions_calls,num_goal_tests,num_states_generated,search_time_seconds,num_reexpansions,num_reopenings,num_search_steps
1,true,77.0,77,1782,1160,606,607,1782,0.0019,8,8,607
2,true,85.0,85,4279,2740,1454,1455,4279,0.0048,266,266,1455
3,true,39.0,39,476,312,163,164,476,0.0003,20,20,164
4,true,70.0,70,3750,2395,1292,1293,3750,0.0038,5,5,1293
5,true,67.0,67,6931,4412,2377,2378,6931,0.0084,382,382,2378
6,true,69.0,69,1257,801,432,433,1257,0.0014,39,39,433
7,true,76.0,76,1191,774,414,415,1191,0.0012,12,12,415
8,true,47.0,47,310,205,106,107,310,0.0004,0,0,107
9,true,60.0,60,4284,2717,1487,1488,4284,0.0043,62,62,1488
10,true,92.0,92,1255,811,438,439,1255,0.001,1,1,439
11,true,64.0,64,3385,2173,1163,1164,3385,0.0029,32,32,1164
12,true,85.0,85,2303,1481,793,794,2303,0.002,11,11,794
13,true,76.0,76,2897,1855,992,993,2897,0.0027,45,46,993
14,true,96.0,96,12911,8163,4457,4458,12911,0.0109,889,889,4458
15,true,74.0,74,1578,1014,546,547,1578,0.001,29,29,547
16,true,60.0,60,2551,1642,875,876,2551,0.0018,20,20,876
17,true,91.0,91,2834,1818,978,979,2834,0.0029,118,118,979
18,true,68.0,68,1424,913,495,496,1424,0.0014,3,3,496
19,true,61.0,61,1535,992,531,532,1535,0.0015,34,34,532
20,true,87.0,87,3705,2367,1275,1276,3705,0.0037,28,28,1276
21,true,66.0,66,2246,1451,761,762,2246,0.0023,16,16,762
22,true,63.0,63,2307,1479,800,801,2307,0.0022,46,46,801
23,true,56.0,56,856,555,292,293,856,0.0007,14,14,293
24,true,60.0,60,2843,1853,958,959,2843,0.0027,158,158,959
25,true,56.0,56,894,581,304,305,894,0.0012,0,0,305
26,true,95.0,95,3361,2163,1147,1148,3361,0.0041,80,80,1148
27,true,76.0,76,1927,1234,667,668,1927,0.0019,56,56,668
28,true,103.0,103,4543,2911,1565,1566,4543,0.0054,158,158,1566
29,true,94.0,94,1481,966,504,505,1481,0.0017,19,19,505
30,true,52.0,52,903,586,307,308,903,0.001,0,0,308
31,true,68.0,68,868,566,302,303,868,0.001,0,0,303
32,true,73.0,73,5222,3330,1795,1796,5222,0.0058,185,185,1796
33,true,67.0,67,8172,5227,2794,2795,8172,0.0095,294,299,2795
34,true,64.0,64,1211,788,416,417,1211,0.0014,14,14,417
35,true,55.0,55,577,376,199,200,577,0.0005,0,0,200
36,true,48.0,48,3791,2411,1295,1296,3791,0.0031,153,161,1296
37,true,73.0,73,1607,1048,548,549,1607,0.0011,65,65,549
38,true,40.0,40,1392,894,474,475,1392,0.001,45,45,475
39,true,87.0,87,6198,3951,2123,2124,6198,0.0057,230,230,2124
40,true,71.0,71,5048,3228,1724,1725,5048,0.0047,127,127,1725
41,true,84.0,84,4756,3040,1642,1643,4756,0.0041,217,217,1643
42,true,74.0,74,4059,2604,1383,1384,4059,0.0039,18,18,1384
43,true,60.0,60,1790,1170,597,598,1790,0.0017,239,239,598
44,true,65.0,65,2465,1594,837,838,2465,0.0031,10,10,838
45,true,52.0,52,792,515,268,269,792,0.0009,17,17,269
46,true,79.0,79,2652,1698,921,922,2652,0.0029,37,37,922
47,true,40.0,40,1130,729,383,384,1130,0.0014,6,6,384
48,true,63.0,63,11563,7299,3973,3974,11563,0.0149,1037,1037,3974
49,true,80.0,80,2372,1520,820,821,2372,0.003,49,49,821
50,true,104.0,104,6830,4374,2357,2358,6830,0.0069,231,231,2358
51,true,72.0,72,2130,1375,728,729,2130,0.0016,12,12,729
52,true,58.0,58,1878,1204,648,649,1878,0.0022,46,46,649
53,true,86.0,86,5270,3367,1820,1821,5270,0.0049,246,246,1821
54,true,73.0,73,3100,1995,1057,1058,3100,0.0034,105,105,1058
55,true,79.0,79,11141,7042,3826,3827,11141,0.0138,1181,1181,3827
56,true,61.0,61,1529,993,516,517,1529,0.0011,70,70,517
57,true,70.0,70,2463,1583,849,850,2463,0.0019,106,106,850
58,true,73.0,73,2156,1392,735,736,2156,0.0021,15,15,736
59,true,84.0,84,2763,1773,948,949,2763,0.0024,131,131,949
60,true,77.0,77,3159,2015,1103,1104,3159,0.0029,167,167,1104
61,true,82.0,82,1237,807,418,419,1237,0.0011,11,11,419
62,true,84.0,84,7797,4951,2695,2696,7797,0.0084,299,304,2696
63,true,67.0,67,3672,2353,1259,1260,3672,0.0032,13,13,1260
64,true,81.0,81,1025,673,351,352,1025,0.0013,3,3,352
65,true,75.0,75,3432,2213,1170,1171,3432,0.004,91,91,1171
66,true,54.0,54,996,635,352,353,996,0.0014,0,0,353
67,true,71.0,71,2059,1326,705,706,2059,0.0025,10,10,706
68,true,86.0,86,3010,1942,1035,1036,3010,0.003,56,56,1036
69,true,96.0,96,2324,1501,803,804,2324,0.003,29,29,804
70,true,87.0,87,5000,3203,1694,1695,5000,0.0041,215,215,1695
71,true,84.0,84,1363,883,471,472,1363,0.0012,18,18,472
72,true,63.0,63,939,607,324,325,939,0.0008,1,1,325
73,true,63.0,63,7682,4895,2646,2647,7682,0.0072,140,161,2647
74,true,74.0,74,1822,1153,639,640,1822,0.0017,19,19,640
75,true,69.0,69,10865,6895,3737,3738,10865,0.013,447,447,3738
76,true,68.0,68,1130,722,397,398,1130,0.0012,0,0,398
77,true,38.0,38,1046,680,359,360,1046,0.0014,34,34,360
78,true,50.0,50,3735,2396,1268,1269,3735,0.0054,98,98,1269
79,true,80.0,80,5232,3333,1798,1799,5232,0.0069,72,72,1799
80,true,50.0,50,1866,1200,644,645,1866,0.0029,4,4,645
81,true,73.0,73,3405,2181,1174,1175,3405,0.0051,19,19,1175
82,true,108.0,108,5227,3348,1786,1787,5227,0.0058,93,93,1787
83,true,89.0,89,3556,2274,1225,1226,3556,0.0032,186,186,1226
84,true,68.0,68,2021,1296,694,695,2021,0.0024,19,19,695
85,true,59.0,59,2113,1365,724,725,2113,0.0021,26,26,725
86,true,58.0,58,1467,952,500,501,1467,0.0013,4,4,501
87,true,75.0,75,3253,2066,1131,1132,3253,0.0029,116,116,1132
88,true,82.0,82,1004,649,350,351,1004,0.0009,0,0,351
89,true,74.0,74,2316,1470,804,805,2316,0.0021,63,63,805
90,true,89.0,89,1757,1131,604,605,1757,0.002,5,5,605
91,true,86.0,86,2942,1890,1009,1010,2942,0.003,79,79,1010
92,true,86.0,86,646,429,219,220,646,0.0007,0,0,220
93,true,69.0,69,7051,4460,2422,2423,7051,0.0073,481,481,2423
94,true,60.0,60,795,515,275,276,795,0.001,18,18,276
95,true,42.0,42,2061,1331,696,697,2061,0.0025,67,67,697
96,true,84.0,84,4512,2898,1554,1555,4512,0.0078,89,89,1555
97,true,76.0,76,4270,2737,1468,1469,4270,0.0067,72,92,1469
98,true,73.0,73,4702,3009,1614,1615,4702,0.006,315,315,1615
99,true,74.0,74,5307,3408,1814,1815,5307,0.0071,84,84,1815
100,true,62.0,62,1221,790,418,419,1221,0.0017,2,2,419
